driver_id,total_ride_count,total_distance,total_duration,total_earnings,perday_ridecount_var,perday_ridecount_mean,accept_response_time_mean,accept_response_time_var,arrival_time_mean,arrival_time_var,wait_time_mean,wait_time_var,speed_mean,speed_var,long_ride,med_ride,short_ride,evening_ride,morning_ride,night_ride,cluster,total_lifetime_value
0e7f0f05c7e193b1774c2e5713741cd4,272,2530716,256336,4007.1378685375,13.099877899877905,2.989010989010989,20.78676470588235,7555.585359235947,238.5183823529412,21881.1509523551,8.080882352941176,21881.1509523551,33.4166039053178,21881.1509523551,23.0,96.0,153.0,162.0,43.0,67.0,2,48085.654422449996
0efa2b92642c1e6db77406bb3761baf4,346,1706627,276402,4236.562928029169,18.538217338217333,3.802197802197802,11.76878612716763,961.1000083773143,196.55780346820808,22801.673460668513,7.9479768786127165,22801.673460668513,20.544392285272963,22801.673460668513,11.0,32.0,303.0,187.0,121.0,38.0,2,50838.755136350024
10570128e114c22b855f1155b88fb379,428,2654635,378879,5570.611726058338,33.83321123321121,4.7032967032967035,11.105140186915888,1459.3027369826443,280.2570093457944,25010.14456433715,4.4485981308411215,25010.14456433715,21.682365278302306,25010.14456433715,24.0,48.0,356.0,234.0,179.0,15.0,2,66847.34071270005
1340d44ca7946f4192cd80d8f47ce99b,243,1184210,168782,2919.061382474997,20.378998778998785,2.67032967032967,11.432098765432098,277.7174778083869,153.20576131687244,10139.726082372548,15.242798353909466,10139.726082372548,22.988035875574845,10139.726082372548,9.0,22.0,212.0,132.0,28.0,83.0,2,35028.73658969997
15e0ade28a7d24026b2fe91ef528ddf5,453,2622481,363968,5893.098559691665,18.555067155067164,4.978021978021978,9.562913907284768,154.90145343726186,175.35320088300222,19815.065238625484,9.36644591611479,19815.065238625484,22.604305184885277,19815.065238625484,23.0,53.0,377.0,270.0,43.0,140.0,2,70717.18271629998
1674103b16c39ab56a76884b7c2ca83e,348,2282891,290228,4405.175054837498,21.63540903540904,3.8241758241758244,13.172413793103448,2251.733876577561,255.95114942528735,20296.507693199506,2.5632183908045976,20296.507693199506,25.68321056388373,20296.507693199506,24.0,66.0,258.0,76.0,126.0,146.0,2,52862.10065804997
180284a755fb939181db32b838fd0720,287,1712638,207205,3535.2217667291675,21.55384615384616,3.1538461538461537,9.80836236933798,152.61699276333408,290.9616724738676,28720.582441948307,1.494773519163763,28720.582441948307,27.542167126828588,28720.582441948307,9.0,55.0,223.0,93.0,99.0,95.0,2,42422.66120075001
183336ca67d3257c34cb80c9bd4dfb34,256,1277612,201179,3378.536311741668,20.95360195360195,2.8131868131868134,10.7109375,270.01023284313743,189.015625,14776.078186274503,16.55859375,14776.078186274503,21.23557764769781,14776.078186274503,6.0,24.0,226.0,103.0,86.0,67.0,2,40542.43574090002
187a5227c531151abd112eef1d104301,439,2565227,373771,5482.064630649994,25.76874236874237,4.824175824175824,10.997722095671982,266.98401306414553,213.89749430523918,25749.48946859299,7.264236902050114,25749.48946859299,22.596097362218995,25749.48946859299,22.0,49.0,368.0,193.0,207.0,39.0,2,65784.77556779992
1925803c42c264e21fdcf0a35fbd2107,379,2133218,318192,4795.424769441666,22.250305250305267,4.164835164835165,6.728232189973615,55.992084432717654,163.8047493403694,24630.131088495204,8.335092348284961,24630.131088495204,20.97198173787525,24630.131088495204,23.0,29.0,327.0,336.0,30.0,13.0,2,57545.097233299995
19daceea26aeb211cb8bf28c8497b6c2,250,1600131,245420,3379.209345120835,12.568742368742372,2.7472527472527473,11.924,307.5725140562251,267.18,53731.899196787126,8.556,53731.899196787126,21.81016891549288,53731.899196787126,14.0,41.0,195.0,120.0,99.0,31.0,2,40550.512141450025
1b51afba3b72e0259db160170f824f95,211,1394823,172313,2661.1242834083337,15.79731379731381,2.318681318681319,13.090047393364928,394.39661475964795,250.3791469194313,29676.4174678402,1.1706161137440758,29676.4174678402,25.910050916209684,29676.4174678402,17.0,34.0,160.0,63.0,107.0,41.0,2,31933.491400900006
1d789a00290ec2e8a4ae1c704f671caf,396,2621556,301273,5027.068026899995,27.5860805860806,4.351648351648351,10.366161616161616,395.7415356092569,242.66919191919192,37828.68775732001,5.843434343434343,37828.68775732001,27.30012840317586,37828.68775732001,32.0,48.0,316.0,83.0,128.0,185.0,2,60324.81632279994
1d7bc6daa163020694e2a5e636b96a0d,301,1852009,241050,4093.321838674997,24.482051282051295,3.3076923076923075,15.225913621262459,2302.6554595791767,230.7940199335548,34286.13743078626,5.74750830564784,34286.13743078626,23.828753534644562,34286.13743078626,18.0,32.0,251.0,163.0,43.0,95.0,2,49119.86206409996
1e9570c1846c0f79c1ec103f608bc8ee,219,1382450,191028,2910.5100008583318,12.621733821733814,2.4065934065934065,8.127853881278538,56.48816555653301,227.675799086758,19173.577897867708,5.401826484018265,19173.577897867708,22.770680421070775,19173.577897867708,12.0,29.0,178.0,147.0,54.0,18.0,2,34926.12001029998
1f83b77c681720ce48d33c21083c27e0,263,1513234,242387,3504.1229597708343,11.987789987789979,2.89010989010989,8.893536121673003,363.19472905117084,216.3384030418251,18482.14077148579,4.524714828897339,18482.14077148579,20.491025405007253,18482.14077148579,12.0,28.0,223.0,178.0,82.0,3.0,2,42049.475517250015
215263f9135bdd22b0e41659046b150d,395,2746068,353243,5420.362413304169,21.29377289377289,4.34065934065934,12.944303797468354,2543.6618646790466,214.8759493670886,23025.57594294158,10.21012658227848,23025.57594294158,23.551239324920672,23025.57594294158,44.0,32.0,319.0,143.0,215.0,37.0,2,65044.34895965003
220d2d2a94c58c0f7ee7cb1864d5f0c5,370,2587375,299192,5062.114471329174,31.77338217338216,4.065934065934066,9.848648648648648,219.0881418003369,240.3945945945946,28275.5999707024,-0.9891891891891892,28275.5999707024,26.73142687954418,28275.5999707024,38.0,37.0,295.0,147.0,107.0,116.0,2,60745.37365595009
22ca9510a0c0d97ba66750530ee0e914,242,1795551,192420,3534.4613776125016,18.693772893772906,2.659340659340659,14.888429752066116,984.9626041630949,221.54132231404958,28797.485837248383,8.62396694214876,28797.485837248383,28.738624792831224,28797.485837248383,21.0,43.0,178.0,99.0,25.0,118.0,2,42413.53653135002
23017e4c03d224c89b5e3a0550e1bd9f,223,1404238,204006,2870.798709895832,11.60586080586081,2.4505494505494507,10.596412556053812,581.4129600452471,234.07623318385652,17217.59326142286,9.600896860986547,17217.59326142286,22.656489113228698,17217.59326142286,12.0,35.0,176.0,32.0,143.0,48.0,2,34449.58451874998
236af2c3c395a20fd53696a5634abd7b,236,1816169,211213,3113.512761366667,9.843956043956036,2.5934065934065935,11.453389830508474,669.9935629282361,263.4406779661017,27679.404976559686,4.639830508474576,27679.404976559686,28.192681336465743,27679.404976559686,12.0,65.0,159.0,116.0,84.0,36.0,2,37362.153136400004
23f2a72a48ef9f44301dbcfd69f8b3f0,195,1538991,190202,2773.298634804167,17.768253968253966,2.142857142857143,10.95897435897436,467.9673803859369,174.00512820512822,20002.23193232884,11.76923076923077,20002.23193232884,25.217665606427765,20002.23193232884,13.0,40.0,142.0,57.0,71.0,67.0,2,33279.58361765
24708f36edaf58e1c50b06720b536b45,254,1730524,209609,3178.6308554583316,15.478144078144096,2.791208791208791,12.10236220472441,799.7523264137436,288.28740157480314,25250.93288413059,2.9291338582677167,25250.93288413059,27.141757282520164,25250.93288413059,15.0,46.0,193.0,57.0,168.0,29.0,2,38143.57026549998
2494554e7702a28816717bc0cbf7d57b,212,1865403,171142,2953.166801033332,13.75677655677656,2.32967032967033,11.70754716981132,289.2316015380489,370.8820754716981,64763.422046856875,17.702830188679247,64763.422046856875,32.02040459955926,64763.422046856875,21.0,45.0,146.0,72.0,41.0,99.0,2,35438.00161239998
24b79c598cb070bf049057bd529d3c86,225,1782168,198634,3194.1520836374984,11.496459096459098,2.4725274725274726,9.564444444444444,653.7558730158727,167.48,15865.581071428567,11.915555555555555,15865.581071428567,26.530140367725288,15865.581071428567,29.0,34.0,162.0,141.0,2.0,82.0,2,38329.82500364998
25827d13d5d988125ef4cc8a2ea3ddc1,476,2473738,368756,5697.679527120832,71.2461538461538,5.230769230769231,10.004201680672269,870.1599823087121,219.859243697479,22048.352777532065,6.92436974789916,22048.352777532065,21.55844799972821,22048.352777532065,17.0,47.0,412.0,193.0,228.0,55.0,2,68372.15432544998
272fc17e9698d95dda029e15b5546534,305,2139116,285085,4391.529341833336,14.89719169719171,3.3516483516483517,11.062295081967212,207.94676445211385,232.9344262295082,40598.57463330454,5.019672131147541,40598.57463330454,22.882719545206044,40598.57463330454,21.0,42.0,242.0,83.0,220.0,2.0,2,52698.35210200003
274a1e97df854e1590ae812ca9ee5ac7,313,2538655,351016,4748.5042743125005,15.18241758241758,3.4395604395604398,14.012779552715655,787.8588105185552,323.7188498402556,66021.95916277547,4.5718849840255595,66021.95916277547,23.124203440659347,66021.95916277547,28.0,61.0,224.0,189.0,124.0,0.0,2,56982.05129175
2a289b5c712e32bfb651b126cbe4e5bb,241,1434790,225632,3078.2885067875004,20.363858363858377,2.6483516483516483,7.846473029045643,164.42216459197783,242.70539419087137,39499.342012448134,2.4522821576763487,39499.342012448134,21.376840193564686,39499.342012448134,13.0,36.0,192.0,119.0,102.0,20.0,2,36939.46208145001
2b77329ac116a3d1a5334c3fd54bd499,268,1826554,232399,3461.5605668791677,16.919169719169744,2.9450549450549453,17.42910447761194,2752.897576723125,237.57089552238807,28470.29083515009,1.4776119402985075,28470.29083515009,25.886483672576624,28470.29083515009,23.0,37.0,208.0,31.0,187.0,50.0,2,41538.72680255001
2c130ea88372d326fb1a0719227627e3,215,1792215,210549,3265.857391233335,11.38925518925519,2.3626373626373627,9.623255813953488,165.5723538361227,224.73023255813953,26636.973614431645,2.744186046511628,26636.973614431645,25.846253678441077,26636.973614431645,33.0,24.0,158.0,105.0,58.0,52.0,2,39190.28869480002
2db4e5237ec8a271bd6269b5ddc9b422,277,2542035,261604,4371.078261083334,18.75360195360194,3.043956043956044,11.978339350180505,1300.7676450583374,246.40794223826714,34128.10471930099,11.03971119133574,34128.10471930099,28.494300409197326,34128.10471930099,42.0,38.0,197.0,23.0,174.0,80.0,2,52452.93913300001
2ed0f3c071cdebf30186d2bf0a0c6151,295,1767233,216071,3630.6252705541665,25.60757020757021,3.241758241758242,8.667796610169491,192.66477574080486,188.5050847457627,13926.869872016605,10.928813559322034,13926.869872016605,26.83733213541835,13926.869872016605,15.0,42.0,238.0,182.0,19.0,94.0,2,43567.50324665
2f29fdfd281552870b7f07152889e0fb,258,1446814,214413,3221.2117286999983,14.850305250305246,2.8351648351648353,11.410852713178295,173.91614635176308,236.2015503875969,19151.80357735349,8.062015503875969,19151.80357735349,21.288016997884835,19151.80357735349,16.0,19.0,223.0,0.0,254.0,4.0,2,38654.54074439998
309320204754c3eeb2577949e870fe2d,217,1237893,171141,2661.762753299999,9.972649572649566,2.3846153846153846,10.341013824884792,73.47576378221537,202.8294930875576,13652.3920890937,3.806451612903226,13652.3920890937,23.056862772471383,13652.3920890937,15.0,22.0,180.0,122.0,83.0,12.0,2,31941.153039599987
336c8ec2eb47bc1453b85ee78849038e,253,1429646,217125,3257.3689460416667,24.440048840048807,2.78021978021978,16.268774703557312,3586.5782671434863,179.22134387351778,17435.538114059847,2.260869565217391,17435.538114059847,21.673254074152698,17435.538114059847,17.0,20.0,216.0,137.0,45.0,71.0,2,39088.4273525
34784d7e4e1ee4869f10d9abeb4ad3fa,314,2226357,246791,3986.6130896208338,14.939194139194143,3.4505494505494507,10.614649681528663,513.3558230398249,325.1210191082803,32978.98211269612,4.442675159235669,32978.98211269612,27.769385425095063,32978.98211269612,20.0,50.0,244.0,210.0,45.0,59.0,2,47839.35707545
34c0cce7c3c34f9f6062b697637890b2,179,1172113,140053,2407.5732475708337,9.721123321123319,1.967032967032967,11.949720670391061,1010.2727386855813,177.24581005586592,14499.017889649107,10.575418994413408,14499.017889649107,26.69493076316096,14499.017889649107,10.0,37.0,132.0,71.0,5.0,103.0,2,28890.878970850004
363f684a638dac345e67fbb78e492efc,207,1839739,196992,3233.008982420834,13.801465201465213,2.2747252747252746,14.396135265700483,1159.9588199427797,333.1159420289855,60588.95736597718,10.729468599033817,60588.95736597718,29.62961645709556,60588.95736597718,21.0,49.0,137.0,37.0,142.0,28.0,2,38796.10778905001
36df5bf5a89917fde3573e7c960c2097,259,1793999,241194,3560.027038954165,16.998290598290602,2.8461538461538463,13.718146718146718,1290.474514381492,320.6100386100386,98451.70392984347,0.444015444015444,98451.70392984347,22.396796708118238,98451.70392984347,23.0,25.0,211.0,68.0,191.0,0.0,2,42720.32446744998
378f8bfcef6759b1e6b0e66b04424f54,233,1394281,191385,2935.977652675002,14.737973137973151,2.5604395604395602,10.296137339055795,936.1576143258843,201.72532188841203,18062.148364658868,3.5579399141630903,18062.148364658868,23.469510322710327,18062.148364658868,13.0,25.0,195.0,55.0,139.0,39.0,2,35231.73183210002
38510028b6d34d1b1339fa4e70783563,442,2588507,381783,5468.195322866668,24.7904761904762,4.857142857142857,9.735294117647058,268.04995331465943,216.2941176470588,40719.05615579563,6.219457013574661,40719.05615579563,21.35898584813405,40719.05615579563,30.0,43.0,369.0,84.0,316.0,42.0,2,65618.34387440002
3857da988688981b67c878fc179eb0dc,190,1495666,157686,2907.049502858335,9.925518925518922,2.087912087912088,10.594736842105263,199.5121414647731,287.0684210526316,62378.52968532445,0.5947368421052631,62378.52968532445,27.52886472645278,62378.52968532445,16.0,30.0,144.0,6.0,0.0,184.0,2,34884.59403430002
392f50e58bee8a34399972bf0cb175d3,281,1509055,230201,3762.8070993208325,24.725518925518884,3.087912087912088,14.313167259786477,2145.2372902897814,176.8576512455516,15381.415378749347,2.608540925266904,15381.415378749347,20.416941900886346,15381.415378749347,19.0,15.0,247.0,180.0,42.0,59.0,2,45153.68519184999
39eedffe18d7ec6c53741f9d46c7ab51,348,2076980,266743,4367.272757254164,26.346520146520152,3.8241758241758244,9.954022988505747,162.45897512338928,188.70402298850576,16604.35883103116,7.761494252873563,16604.35883103116,24.895328395752244,16604.35883103116,16.0,51.0,281.0,162.0,0.0,186.0,2,52407.27308704997
3a1d9fb7a8cfd55ae38d1b4fb1520d1f,334,2271760,296386,4471.247498374999,30.75677655677654,3.67032967032967,11.607784431137725,227.8186779593965,244.54790419161677,29782.704905504288,7.164670658682635,29782.704905504288,23.479449433258782,29782.704905504288,27.0,43.0,264.0,182.0,82.0,70.0,2,53654.969980499984
3af5c66b6800650cebac636822ac14c7,357,2112957,288097,4419.3078538583295,21.894017094017084,3.923076923076923,8.372549019607844,79.50969376514651,264.9187675070028,44781.04675353288,-13.240896358543417,44781.04675353288,21.995373434068334,44781.04675353288,28.0,28.0,301.0,72.0,179.0,106.0,2,53031.69424629996
3b7f314bfe75abaa6718399d534ccf47,325,2114362,269437,4301.5960110083315,23.980952380952395,3.5714285714285716,16.80923076923077,2431.0622602089265,204.30461538461537,34332.897663817654,8.23076923076923,34332.897663817654,24.078856391061397,34332.897663817654,19.0,43.0,263.0,141.0,52.0,132.0,2,51619.152132099975
3bfb185b9491beb56fc10b6212c6c9c2,393,2418780,328425,5072.39110468334,41.81953601953599,4.318681318681318,9.641221374045802,286.3428883003584,184.8676844783715,16572.05897855325,11.356234096692113,16572.05897855325,22.950230244057586,16572.05897855325,23.0,44.0,326.0,181.0,149.0,63.0,2,60868.69325620008
3c69563a9561f995598ed81f1f5c331a,397,2707379,363415,5898.828525895837,27.411477411477453,4.362637362637362,13.705289672544081,849.4861588173924,173.2972292191436,19584.588199374088,4.848866498740554,19584.588199374088,22.1136299270031,19584.588199374088,38.0,40.0,319.0,146.0,99.0,152.0,2,70785.94231075005
3caf85a7d6b8f5615fbc21e8310af584,292,1465237,211999,3315.572450766668,33.81147741147742,3.208791208791209,10.476027397260275,154.28464670715056,186.51712328767124,10001.762592383373,2.3527397260273974,10001.762592383373,22.246473090134398,10001.762592383373,15.0,17.0,260.0,129.0,36.0,127.0,2,39786.86940920002
3d2fa009a9f144706ad28ec9348f5960,312,1932019,296463,4252.894078358336,8.403174603174604,3.4285714285714284,14.490384615384615,534.9388139995053,231.7948717948718,23606.285761398292,1.794871794871795,23606.285761398292,20.432519115929903,23606.285761398292,22.0,29.0,261.0,1.0,311.0,0.0,2,51034.72894030003
3dad0a540eaab6fa876e4938d728efae,210,1758557,190323,3033.738081754167,7.015384615384615,2.3076923076923075,8.709523809523809,145.5659375712007,369.68095238095236,55005.40489861017,6.3238095238095235,55005.40489861017,28.04374740945424,55005.40489861017,28.0,42.0,140.0,1.0,197.0,12.0,2,36404.856981050005
3e8d06b82eb75b584564ce66217b3514,266,2151230,266133,4225.6748233875005,31.782905982906016,2.923076923076923,10.43984962406015,511.27372676975506,222.43984962406014,27387.273726769752,2.3909774436090228,27387.273726769752,24.338667344725586,27387.273726769752,34.0,26.0,206.0,66.0,200.0,0.0,2,50708.097880650006
3f2ee0f16084bb99e8423807273c5816,220,1544884,176110,2820.5450404499984,16.712576312576324,2.4175824175824174,13.145454545454545,903.7139061851389,305.74545454545455,35979.149522623484,-0.7227272727272728,35979.149522623484,28.03644450135608,35979.149522623484,14.0,46.0,160.0,47.0,161.0,12.0,2,33846.54048539998
3f62bb3b6a5ccddae37ff2fe3bfb3efd,311,1681222,270525,3976.179634845832,25.934798534798524,3.4175824175824174,10.334405144694534,298.43619956436055,281.508038585209,40983.37332226948,-7.887459807073955,40983.37332226948,20.78117202131474,40983.37332226948,14.0,35.0,262.0,99.0,209.0,3.0,2,47714.155618149984
3f82d353964869022a995e87b480a901,291,2192512,254030,3947.2440586458365,14.760439560439568,3.197802197802198,10.539518900343642,1226.9596397677465,255.02405498281786,30081.851143500422,5.412371134020619,30081.851143500422,26.625436661838766,30081.851143500422,27.0,37.0,227.0,19.0,271.0,1.0,2,47366.92870375004
4008627b85a36afa46e22ecf513fc699,316,2341550,295152,4650.122405987499,24.36312576312577,3.4725274725274726,15.00632911392405,957.5618645770539,255.75316455696202,24266.21189471571,3.382911392405063,24266.21189471571,23.690154215069644,24266.21189471571,32.0,33.0,251.0,98.0,217.0,1.0,2,55801.46887185
402ce9ac2db62fcb5fe29ba1d40566c7,346,2058604,258793,4392.161261629172,13.849328449328436,3.802197802197802,11.852601156069364,322.2303845187234,195.71676300578034,13246.8238921002,4.289017341040463,13246.8238921002,25.56739183426021,13246.8238921002,17.0,45.0,284.0,228.0,29.0,89.0,2,52705.93513955007
4125bef57464803d018cacc1d3f08f74,234,1543684,156475,2773.716945391667,15.825396825396835,2.5714285714285716,11.209401709401709,308.53536187227166,331.2735042735043,36974.31972414806,1.4658119658119657,36974.31972414806,31.683770336314,36974.31972414806,14.0,42.0,178.0,118.0,66.0,50.0,2,33284.60334470001
4343b3dc4ad77e98d38808b64003bee0,219,1431926,194962,2939.5122391958316,16.64395604395602,2.4065934065934065,8.08675799086758,62.98785136776842,263.1689497716895,24883.65481127728,2.4292237442922375,24883.65481127728,23.11044094603178,24883.65481127728,17.0,24.0,178.0,90.0,116.0,13.0,2,35274.14687034998
44198b15df35d0827ebef271b6264727,403,2223619,345371,5115.988769541666,25.58095238095238,4.428571428571429,11.600496277915633,212.041492290409,187.78411910669976,12990.662234732046,5.593052109181142,12990.662234732046,21.525842569338945,12990.662234732046,19.0,38.0,346.0,111.0,168.0,124.0,2,61391.8652345
443cf8f9119a8fc409780159c46d2de7,235,1952033,215639,3474.1090625583333,8.290354090354096,2.5824175824175826,11.51063829787234,405.4646299327149,271.0425531914894,39535.015275504644,8.46808510638298,39535.015275504644,27.211066143417046,39535.015275504644,29.0,43.0,163.0,61.0,86.0,88.0,2,41689.3087507
44509b1a5d4f1ad8350076d754ab1cb5,216,1372919,204092,2999.848936954166,8.347741147741148,2.3736263736263736,11.11111111111111,304.65736434108516,246.90740740740742,20708.66115417743,5.62037037037037,20708.66115417743,21.286420371396282,20708.66115417743,14.0,24.0,178.0,8.0,208.0,0.0,2,35998.18724345
44b7669c8f7ec8b8e592f150c7ee7fa2,335,1889635,265861,4132.6289327250015,10.175091575091578,3.681318681318681,7.146268656716418,92.42464920904455,185.77014925373135,17241.429046384863,11.51044776119403,17241.429046384863,23.220224542812403,17241.429046384863,19.0,30.0,286.0,214.0,75.0,46.0,2,49591.54719270002
455ec8a8532948fe2c5e308af37216a1,237,1615186,196251,3263.0758351208333,27.930647130647035,2.6043956043956045,13.835443037974683,996.0787384681397,215.48101265822785,10191.07273117357,2.6582278481012658,10191.07273117357,26.5372081416229,10191.07273117357,21.0,24.0,192.0,14.0,180.0,43.0,2,39156.91002145
45ebd51300bd4bcc529a11a855827db4,425,2678816,353128,5439.862238220834,44.223443223443184,4.670329670329671,9.969411764705882,423.85047724750297,217.68,36504.425660377376,5.52,36504.425660377376,24.25432620148632,36504.425660377376,30.0,52.0,343.0,207.0,202.0,16.0,2,65278.34685865001
46da643aa47256fef0822a2f288e115b,195,1378980,157216,2608.991096058334,13.346031746031745,2.142857142857143,8.882051282051282,248.41385144065558,234.87179487179486,20770.617499339154,11.194871794871794,20770.617499339154,27.104507378553045,20770.617499339154,15.0,28.0,152.0,78.0,1.0,116.0,2,31307.893152700006
46fcd24790c5eae35fa517051024bfe7,298,1991552,229315,3754.9893153833355,42.37924297924291,3.2747252747252746,10.305369127516778,289.17579599123223,293.12080536912754,37208.84057578015,2.3288590604026846,37208.84057578015,27.467432512808834,37208.84057578015,22.0,43.0,233.0,168.0,53.0,77.0,2,45059.87178460002
4705afcfaac4e4bd293f613e3b01598f,320,2043678,282917,4180.417197749999,32.29694749694749,3.5164835164835164,9.490625,230.5767143416928,241.83125,21906.799020376184,16.8875,21906.799020376184,23.16328879985818,21906.799020376184,15.0,47.0,258.0,120.0,121.0,79.0,2,50165.00637299999
4713aa4cef966a678af02897a0e74043,223,1483735,184634,3016.4989522666688,11.805860805860808,2.4505494505494507,8.408071748878923,133.77416878762173,284.1165919282511,36078.51787662102,3.412556053811659,36078.51787662102,24.77861045774181,36078.51787662102,17.0,28.0,178.0,92.0,44.0,87.0,2,36197.98742720002
