driver_id,total_ride_count,total_distance,total_duration,total_earnings,perday_ridecount_var,perday_ridecount_mean,accept_response_time_mean,accept_response_time_var,arrival_time_mean,arrival_time_var,wait_time_mean,wait_time_var,speed_mean,speed_var,long_ride,med_ride,short_ride,evening_ride,morning_ride,night_ride,cluster,total_lifetime_value
29ca037d71b4a5934ae4528d050daeef,332,3298926,319906,5088.584673937503,13.674969474969476,3.6483516483516483,10.225903614457831,242.36875295744912,382.4096385542169,50645.384559385544,1.858433734939759,50645.384559385544,32.65391185655944,50645.384559385544,54.0,65.0,213.0,154.0,174.0,4.0,1,101771.69347875006
2a190f6b01dba26d00d3b644a268ba75,294,2858777,258828,4468.221076825,18.44615384615385,3.230769230769231,8.996598639455783,145.3890668895544,300.1326530612245,41477.69906665738,6.7517006802721085,41477.69906665738,35.793539899296185,41477.69906665738,30.0,91.0,173.0,38.0,219.0,37.0,1,89364.4215365
2aa41b072dc16081ebe60ad5b17f5a4c,459,3384936,415648,6295.8510493166605,31.309157509157508,5.043956043956044,13.010893246187363,490.351409462378,274.4161220043573,33727.313363967594,3.6884531590413943,33727.313363967594,25.773490422631212,33727.313363967594,53.0,60.0,346.0,192.0,195.0,72.0,1,125917.02098633321
2b1f99b4f3360623da8fdcd39828122e,247,2829891,268640,4165.987854112497,13.984126984126963,2.7142857142857144,17.57085020242915,1607.2622362660877,383.4574898785425,54246.34676277938,2.554655870445344,54246.34676277938,32.03427875171127,54246.34676277938,45.0,63.0,139.0,124.0,121.0,2.0,1,83319.75708224994
2d4c69afb7ac569a35a1c15fcecc1cb0,439,3400795,360096,6235.09098604583,35.65763125763125,4.824175824175824,12.685649202733485,802.1657981506326,234.19134396355352,23010.78522170562,3.9863325740318905,23010.78522170562,29.981615543323862,23010.78522170562,42.0,79.0,318.0,154.0,168.0,117.0,1,124701.8197209166
2da7874cc42c3c94f157bd3fd78369b6,538,2809815,474505,6471.645073166662,28.08107448107447,5.912087912087912,10.444237918215613,525.8078717645176,198.99256505576207,44528.75972115498,3.516728624535316,44528.75972115498,20.379679381190147,44528.75972115498,13.0,53.0,472.0,277.0,241.0,20.0,1,129432.90146333324
2e4d5b1e1a62e56b3a8f887641379fe4,583,4712778,443224,8035.189908487498,24.643956043956035,6.406593406593407,10.636363636363637,509.4689159637613,260.5008576329331,21319.74871060342,2.1252144082332762,21319.74871060342,31.929161944713677,21319.74871060342,63.0,77.0,443.0,101.0,12.0,470.0,1,160703.79816974996
336a98815390e16a5661d2570374d448,501,3111506,384678,6102.948610495837,36.919413919413955,5.5054945054945055,12.171656686626747,2521.9624750498992,323.78842315369263,46684.98714570857,1.2115768463073853,46684.98714570857,26.028173290330347,46684.98714570857,31.0,66.0,404.0,129.0,359.0,13.0,1,122058.97220991674
3575446a7484516f5593add3ddd37451,391,4555508,410899,6770.371188158331,21.566544566544565,4.2967032967032965,11.209718670076727,752.6533412027019,355.6470588235294,52261.62383107088,-1.6751918158567776,52261.62383107088,32.81112859345007,52261.62383107088,90.0,58.0,243.0,201.0,157.0,33.0,1,135407.42376316662
36de1e085fbd8f354dd3192571cece32,364,3296286,309281,5442.3156335124995,18.77777777777778,4.0,11.398351648351648,711.8436336390876,292.90934065934067,63199.85126237401,9.785714285714286,63199.85126237401,31.16146286547553,63199.85126237401,40.0,71.0,253.0,121.0,31.0,212.0,1,108846.31267024999
3788dc9e91f1548816ce8b5af07ddadc,783,6170230,779797,12301.63598859582,65.77509157509162,8.604395604395604,10.575989782886335,314.58469131447356,211.0344827586207,25159.920804303736,6.756066411238825,25159.920804303736,24.158418011562787,25159.920804303736,67.0,123.0,593.0,385.0,144.0,254.0,1,246032.71977191643
392e07cd00f38f357ae73795619fd0e3,533,3186872,439303,6720.372571999994,60.74603174603174,5.857142857142857,8.662288930581614,114.69024813440741,175.20262664165102,16070.191947975,10.926829268292684,16070.191947975,22.50170134819082,16070.191947975,37.0,48.0,448.0,178.0,274.0,81.0,1,134407.4514399999
39a7bc235caf53556b15dd28ab5a7157,433,3052033,399625,6119.098144016668,32.54090354090353,4.758241758241758,11.129330254041571,1062.6591608929948,234.13856812933025,33545.897421093185,5.133949191685912,33545.897421093185,23.079707860505604,33545.897421093185,41.0,52.0,340.0,221.0,48.0,164.0,1,122381.96288033336
3a52faf7577b389cbe9912652cbad33c,688,4565598,542332,8877.128285224986,42.67130647130645,7.56043956043956,13.350290697674419,2415.878573423376,276.6598837209302,25441.718213669126,1.126453488372093,25441.718213669126,26.271944903223787,25441.718213669126,57.0,80.0,551.0,387.0,183.0,118.0,1,177542.56570449972
40061a1bbba0ff209c889094d24f6032,449,4151289,419434,6683.632177383336,25.084493284493274,4.934065934065934,12.982182628062361,631.4639675469299,282.8775055679287,55880.66130090682,6.5612472160356345,55880.66130090682,30.51300465850643,55880.66130090682,45.0,111.0,293.0,96.0,262.0,91.0,1,133672.64354766672
415fbbda45a4a410e3122e3c992ace42,479,4057224,458028,7192.194527374996,48.41855921855923,5.263736263736264,13.35490605427975,854.2712677212812,272.66597077244256,38777.482333312975,6.751565762004176,38777.482333312975,26.630095564718108,38777.482333312975,68.0,50.0,361.0,197.0,118.0,164.0,1,143843.89054749993
440abd26a1c60ce02351bf1823d2d46d,586,4761534,524500,8521.705467958342,32.915750915750905,6.43956043956044,15.665529010238908,2499.9016131384756,334.45051194539246,69573.82062366912,2.3515358361774745,69573.82062366912,27.71619580959748,69573.82062366912,45.0,128.0,413.0,202.0,149.0,235.0,1,170434.10935916682
456467f01492ee1aeb7707de5c725f1c,461,5873017,516212,8600.349274733342,22.040048840048836,5.065934065934066,9.845986984815617,243.63492407809122,359.4511930585683,41669.10033009525,1.06941431670282,41669.10033009525,34.915846001441494,41669.10033009525,123.0,69.0,269.0,174.0,171.0,116.0,1,172006.98549466685
479c3dccc06056867dd10c7d9fa0f569,548,3653721,453669,6996.187837616664,30.777289377289364,6.021978021978022,13.08941605839416,772.3448237900157,223.69160583941607,19960.601245679845,6.523722627737226,19960.601245679845,24.789950814301264,19960.601245679845,36.0,69.0,443.0,84.0,375.0,89.0,1,139923.75675233328
4e9bcae1e2305fe1e6b215cb82833e97,644,3808828,558349,8603.211228395832,24.849572649572625,7.076923076923077,9.746894409937887,153.32152999816464,150.416149068323,9930.756566173703,7.251552795031056,9930.756566173703,22.2208889520117,9930.756566173703,43.0,61.0,540.0,196.0,369.0,79.0,1,172064.22456791665
4eb382d1f7d50fae1294964263d1ce82,831,5056207,693727,10779.400376058336,44.649084249084254,9.131868131868131,13.292418772563177,321.32764125092416,203.17809867629362,22357.72004987457,5.943441636582431,22357.72004987457,23.14903224551496,22357.72004987457,55.0,91.0,685.0,329.0,215.0,287.0,1,215588.00752116673
50ec87212107552181f769bdc522b63d,256,2875734,253541,4208.762609974999,22.86471306471307,2.8131868131868134,22.32421875,11913.184666053925,340.7265625,52391.297487745076,6.37109375,52391.297487745076,31.870613120292244,52391.297487745076,44.0,46.0,166.0,68.0,121.0,67.0,1,84175.25219949997
531a726b5b0c925a1aa24b5a9d5ac333,576,3028195,494736,7538.827283270841,15.356776556776563,6.329670329670329,8.534722222222221,110.8509661835749,156.09027777777777,10301.884009661842,8.364583333333334,10301.884009661842,20.037227528072734,10301.884009661842,26.0,48.0,502.0,289.0,248.0,39.0,1,150776.5456654168
55bec90600d21bd3513366d218f2b2f2,650,4516137,560299,9404.522597099996,68.8793650793651,7.142857142857143,12.113846153846154,1022.1626739362335,172.01076923076923,17918.27877444592,10.326153846153845,17918.27877444592,24.690716662804686,17918.27877444592,45.0,88.0,517.0,267.0,162.0,221.0,1,188090.45194199993
5943b68c2fa8bcfd0add30691fd9136b,452,4760510,430476,7432.165318216667,14.210012210012204,4.967032967032967,13.04646017699115,934.7228920981888,277.7234513274336,25258.772575201612,2.672566371681416,25258.772575201612,34.0935401358042,25258.772575201612,87.0,94.0,271.0,184.0,96.0,172.0,1,148643.30636433334
5a880bc9cddbb3845438de87f859c360,511,3682227,438218,6731.949432500005,46.01709401709404,5.615384615384615,8.479452054794521,166.70104754230465,238.60665362035226,26273.08615172095,10.399217221135029,26273.08615172095,26.012621774643247,26273.08615172095,47.0,72.0,392.0,207.0,242.0,62.0,1,134638.9886500001
5ccc0e6dc9c7475caf785cdce7b8eb7a,919,6353153,748384,12347.102998550006,53.49010989010989,10.098901098901099,13.036996735582154,1912.3428563300527,236.3286180631121,27432.756816279878,10.225244831338411,27432.756816279878,26.99220055490106,27432.756816279878,74.0,139.0,706.0,404.0,258.0,257.0,1,246942.05997100013
5ceff5a3983505de6d021403c6975079,348,2876320,276358,4849.939451279164,9.45763125763127,3.8241758241758244,15.022988505747126,1496.6853489681685,303.01724137931035,41369.757626950224,6.195402298850575,41369.757626950224,31.666055869294482,41369.757626950224,41.0,54.0,253.0,116.0,53.0,179.0,1,96998.78902558328
5e6bd3186b283c4e430332e1a3dd1b2e,471,2958289,409798,6101.647751599997,46.057631257631236,5.175824175824176,11.070063694267516,1081.8099742512534,256.1804670912951,24968.173745313266,2.484076433121019,24968.173745313266,22.12255531176293,24968.173745313266,31.0,38.0,402.0,30.0,399.0,42.0,1,122032.95503199994
5efe1190183936849880ece11b1ece77,356,2917533,327273,5194.295475929167,19.458852258852257,3.912087912087912,13.379213483146067,683.706496281057,287.6179775280899,30785.14942237696,2.0758426966292136,30785.14942237696,29.003769067956085,30785.14942237696,26.0,92.0,238.0,47.0,236.0,73.0,1,103885.90951858334
5fce375e4e5c673c29e652df1ac0b903,431,3000635,402781,5818.2696344833375,15.640781440781439,4.736263736263736,10.591647331786543,257.96309286138234,266.7772621809745,33967.22469109152,5.352668213457076,33967.22469109152,23.662587429333566,33967.22469109152,24.0,79.0,328.0,0.0,426.0,5.0,1,116365.39268966675
619fb670865cb3e2583cc22fde1337f1,670,3345446,520187,8018.127126695828,51.72258852258851,7.362637362637362,10.907462686567165,602.1169845838069,167.68358208955223,10192.061165026887,-0.3850746268656716,10192.061165026887,21.240584463447213,10192.061165026887,25.0,51.0,594.0,302.0,276.0,92.0,1,160362.54253391657
646eba049df90f6bca2f51ce20004ac4,368,2802997,303369,5035.610366579163,18.909157509157513,4.043956043956044,10.464673913043478,148.5982037080914,271.0108695652174,35606.2069659993,12.546195652173912,35606.2069659993,28.866811947399494,35606.2069659993,29.0,67.0,272.0,151.0,37.0,180.0,1,100712.20733158327
654c3e2ff69e4d6c9569212cbaf7af07,507,3678435,473940,7066.743385908335,43.86984126984126,5.571428571428571,11.355029585798816,554.7907009378582,259.9428007889546,31026.370239570915,9.978303747534516,31026.370239570915,24.220423157602088,31026.370239570915,37.0,88.0,382.0,84.0,383.0,40.0,1,141334.8677181667
689bdf87fb2de49f98bf4946cfaa5068,794,4875955,579776,9685.566034837504,37.4903540903541,8.725274725274724,10.356423173803526,187.57645932132885,235.75692695214107,27317.66467452934,4.642317380352645,27317.66467452934,26.520468203110337,27317.66467452934,50.0,119.0,625.0,285.0,50.0,459.0,1,193711.32069675007
68c4e63e9663a4bd8d4e435601a26a37,572,4182949,528751,8070.860111195836,40.71746031746033,6.285714285714286,10.66958041958042,258.34772451716407,273.284965034965,40111.72425691647,4.265734265734266,40111.72425691647,23.901679427686965,40111.72425691647,60.0,64.0,448.0,220.0,101.0,251.0,1,161417.2022239167
6b65c06851e944351dd285a1eb729499,718,5089164,629203,10706.148917133336,79.65445665445665,7.8901098901098905,13.544568245125348,2116.1842033698117,176.66295264623955,18513.074525160915,9.544568245125348,18513.074525160915,23.884126648917352,18513.074525160915,74.0,61.0,583.0,295.0,263.0,160.0,1,214122.97834266673
6c5370105323176e4e88993943aa5b24,442,4139167,397687,6634.143298066664,26.30158730158732,4.857142857142857,15.260180995475114,3063.9570956587763,411.6447963800905,98882.69667354123,3.5407239819004523,98882.69667354123,31.529770154695647,98882.69667354123,54.0,99.0,289.0,91.0,231.0,120.0,1,132682.86596133327
6c9d732cd0560af6e8939ac97bdd78d2,471,2793353,337359,5762.06449544583,31.524297924297905,5.175824175824176,10.386411889596603,462.3227085874328,224.26539278131634,25831.91026787733,3.2123142250530785,25831.91026787733,26.384835164473227,25831.91026787733,23.0,50.0,398.0,263.0,11.0,197.0,1,115241.2899089166
6f107d977e357e3d22036cc447b354b0,494,3168326,401881,6826.3714376791695,28.336507936507946,5.428571428571429,10.67408906882591,530.6095909535109,169.2408906882591,14932.077756608702,5.838056680161944,14932.077756608702,24.261715257207918,14932.077756608702,41.0,49.0,404.0,178.0,142.0,174.0,1,136527.4287535834
7062cc9432dba19f5b474be707a73525,436,3614059,432638,6470.738074641667,44.94481074481072,4.791208791208791,11.605504587155963,884.5566592850373,189.98853211009174,15825.946994621969,3.7889908256880735,15825.946994621969,25.74994294883014,15825.946994621969,59.0,69.0,308.0,150.0,262.0,24.0,1,129414.76149283334
72ca99bb6667024a23e1f68904b06fd0,358,3223683,363120,5379.467580533335,16.506715506715523,3.934065934065934,14.553072625698324,763.2786880115176,223.2849162011173,25088.94940769601,4.516759776536313,25088.94940769601,26.987021463184927,25088.94940769601,55.0,45.0,258.0,21.0,337.0,0.0,1,107589.35161066671
74de6f7e57690a1687935227360edf7f,462,3296335,422537,6483.455638083328,32.93846153846154,5.076923076923077,10.6991341991342,621.4081988149229,205.76190476190476,23032.31628963951,8.1991341991342,23032.31628963951,24.49523630479912,23032.31628963951,51.0,44.0,367.0,183.0,127.0,152.0,1,129669.11276166656
750b2b9e0f4caa4539c2553a4d04fb6b,286,2996608,311050,4922.007612583331,27.168253968253975,3.142857142857143,13.181818181818182,1050.5141945773526,321.9125874125874,38513.8905778432,3.104895104895105,38513.8905778432,28.78886792849206,38513.8905778432,58.0,40.0,188.0,126.0,148.0,12.0,1,98440.15225166662
7c27405cefee2fad79a81a819ca9dbe1,475,5921502,435862,8054.253835112502,33.751159951159956,5.21978021978022,19.835789473684212,3128.9392227403955,420.7684210526316,92402.00954918948,5.905263157894737,92402.00954918948,43.48493617179295,92402.00954918948,99.0,160.0,216.0,124.0,195.0,156.0,1,161085.07670225005
8224c23bca05c2adb3fdf40752eb1b3c,349,2908940,313143,5051.166548737507,17.89474969474969,3.8351648351648353,14.469914040114613,2609.7785462569564,262.974212034384,35559.26657444916,2.1432664756446993,35559.26657444916,28.96160048330007,35559.26657444916,38.0,70.0,241.0,161.0,44.0,144.0,1,101023.33097475013
844e9be5a30d8d9c1f8e9ddb086ff717,821,5004424,736296,10611.440728575002,47.62173382173382,9.021978021978022,9.07795371498173,188.7256231246842,204.65042630937882,14415.05447847659,4.348355663824604,14415.05447847659,22.16374988573959,14415.05447847659,40.0,127.0,654.0,287.0,515.0,19.0,1,212228.81457150006
86a1dbd33d3ee6d68caa25966a2868a3,578,4698882,541040,8433.569947195834,30.608302808302827,6.351648351648351,9.918685121107266,820.6710194119453,285.48269896193773,52610.4026464292,13.036332179930795,52610.4026464292,25.98899304268083,52610.4026464292,63.0,70.0,445.0,204.0,240.0,134.0,1,168671.3989439167
8a64fa582ad5ac3bce95a38756b1875c,609,4700620,556420,9068.668538629168,54.08205128205134,6.6923076923076925,12.334975369458128,2035.499449053669,199.10344827586206,27401.234346642435,7.438423645320197,27401.234346642435,26.00337413561498,27401.234346642435,64.0,82.0,463.0,303.0,127.0,179.0,1,181373.37077258335
8ef80bf59ceefb3fef9d41a5c66eff35,401,3054296,348864,5674.679654566667,35.35506715506714,4.406593406593407,9.566084788029926,138.09124688279297,177.8079800498753,20469.425536159615,7.713216957605985,20469.425536159615,27.323724782646266,20469.425536159615,46.0,48.0,307.0,177.0,107.0,117.0,1,113493.59309133333
914712bea449e20e1cd2e18c269481bf,687,3895526,568329,8650.927615112498,70.78363858363856,7.549450549450549,9.096069868995633,590.6671419659565,189.57059679767104,18229.703099205963,12.136826783114993,18229.703099205963,21.872438168291907,18229.703099205963,25.0,98.0,564.0,324.0,166.0,197.0,1,173018.55230224994
943db956d9c6ccf01435211d99568f15,567,3728186,440092,7543.771746799999,28.068376068376057,6.230769230769231,11.867724867724867,1651.3340624824725,187.0493827160494,15865.234306155382,7.253968253968254,15865.234306155382,26.323801848688113,15865.234306155382,50.0,61.0,456.0,198.0,75.0,294.0,1,150875.43493599998
94ab22994e3ee32eb32f515563197296,478,2997081,438885,6341.575032483328,30.079853479853494,5.252747252747253,8.514644351464435,119.93165092146707,220.26359832635984,19257.92617738129,10.259414225941423,19257.92617738129,21.762171250287057,19257.92617738129,32.0,49.0,397.0,103.0,374.0,1.0,1,126831.50064966656
9e5b47cd6f31b05e75e92a427230ebdc,490,2984910,443508,6721.704202637501,15.19487179487179,5.384615384615385,12.00204081632653,597.9243312048749,193.18571428571428,14417.051329243355,6.1959183673469385,14417.051329243355,21.388151437157276,14417.051329243355,34.0,51.0,405.0,3.0,483.0,4.0,1,134434.08405275003
9e9d4402b1038d103b3add7271d9b8ca,452,2825337,403546,5752.4548620375035,11.410012210012209,4.967032967032967,11.04646017699115,243.7694552910939,240.34734513274336,24645.91677785844,4.192477876106195,24645.91677785844,23.72788250460613,24645.91677785844,17.0,98.0,337.0,58.0,370.0,24.0,1,115049.09724075007
a2bdf1915008a135e5ddaf8cf110adf9,438,3380320,409100,6367.635304274998,46.575824175824174,4.813186813186813,9.721461187214611,317.3318495762934,280.3767123287671,32649.77309488731,7.860730593607306,32649.77309488731,25.795314117904443,32649.77309488731,42.0,62.0,334.0,216.0,172.0,50.0,1,127352.70608549996
a4401d3bb25a651812f6781fcce5df77,667,4247725,556215,8897.54596746666,40.467887667887666,7.329670329670329,11.244377811094452,406.50024987506214,263.4857571214393,27648.658580619594,2.100449775112444,27648.658580619594,24.049987609213908,27648.658580619594,52.0,71.0,544.0,256.0,330.0,81.0,1,177950.9193493332
a533ee906b3e68bcd03e3e2888a844a8,272,3073277,279292,4589.6209290666675,9.277655677655666,2.989010989010989,14.797794117647058,2731.3870061862385,320.24632352941177,35096.452015953975,2.4705882352941178,35096.452015953975,33.70022067973486,35096.452015953975,51.0,59.0,162.0,146.0,96.0,30.0,1,91792.41858133335
a632e60ee41d9aab624a6b7fd6269976,431,2767932,379223,6141.150139416672,47.26300366300366,4.736263736263736,15.74477958236659,5037.176571521068,193.8909512761021,20401.334592348787,6.619489559164733,20401.334592348787,23.704411933510162,20401.334592348787,24.0,70.0,337.0,195.0,71.0,165.0,1,122823.00278833343
a7ae2d9768b3eddb584395f2d984b3a2,496,2896483,434845,6364.812060466669,44.09474969474969,5.450549450549451,9.334677419354838,271.415037471489,160.6048387096774,10089.653633105252,7.735887096774194,10089.653633105252,21.984430535434264,10089.653633105252,23.0,74.0,399.0,196.0,288.0,12.0,1,127296.24120933338
